Row,Regex1,Regex2,IsEquivalent,SimilarityScore
19,"^[a-zA-Z0-9]{5,7}$","^[a-zA-Z0-9]{5,7}$",True,1.0
20,^(?=.*ujjtjpxw)(?=.*err).*$,.*ujjtjpxw.*err.*,False,0.6296296296296297
21,^dohzuzi.*,^dohzuzi[\s\S]*?$,False,0.5294117647058824
22,^spvachwl.*czxk.*$,^spvachwl.*czxk$,False,0.8888888888888888
23,.*[a-zA-Z]$,^[a-zA-Z][a-zA-Z0-9]*$,False,0.40909090909090906
24,"^\d{1,9}$","^\d{1,9}$",True,1.0
25,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z\d]+[a-zA-Z\d]*$,False,0.34615384615384615
26,"^\d{1,2}$","^\d{1,2}$",True,1.0
27,^tpiv.*pkwrmgrt.*$,^tpiv.*pkwrmgrt.*$,True,1.0
28,"^\d{2,3}$","^\d{2,3}$",True,1.0
29,"^\d{1,5}$","^\d{1,5}$",True,1.0
30,"^hsl$$1,\s*$2%,\s*$3%$$","^[0-1]?[0-9]?[0-9] deg [0-9]{1,3}% [0-9]{1,3}(?=%)$",False,0.11764705882352944
31,"^\d{7,}$","^\d{7,}$",True,1.0
32,"^\d{8,}$","^\d{8,}$",True,1.0
33,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z\d]+[a-zA-Z\d]*$,False,0.34615384615384615
34,.*yvedz$,^.*yvedz$,False,0.8888888888888888
35,^fwjj.*dcaqill.*$,^fwjj.*dcaqill.*$,True,1.0
36,^[a-zA-Z]{2}$,^\b\w{2}\b$,False,0.23076923076923073
37,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z\d]+[a-zA-Z\d]*$,False,0.34615384615384615
38,^cbdvuh.*,^cbdvuh.*$,True,0.9
39,^auee.*,^auee.*$,True,0.875
40,.*lfrlva$,^.+lfrlva$,False,0.8
41,"^[a-zA-Z0-9]{3,7}$","^[a-zA-Z0-9]{3,7}$",True,1.0
42,"^([a-zA-Z]{1,6}[ ,.!?;:'""…]*){1,8}[a-zA-Z]{1,6}[.!?;:'""…]?$","^[a-zA-Z]{1,6}\s*[a-zA-Z]{1,6}\s*[a-zA-Z]{1,6}\s*[a-zA-Z]{1,6}\s*[a-zA-Z]{1,6}\s",False,0.4125
43,^ostrntg.*mhfcrptt.*$,^ostrntg.*mhfcrptt.*$,True,1.0
44,"^([a-zA-Z]{3,8}[ ,.!?;:'""…]*){1,8}[a-zA-Z]{3,8}[.!?;:'""…]?$","^\b[a-zA-Z]{3,8}\b\s{0,}(\b[a-zA-Z]{3,8}\b\s{0,}){1,8}$",False,0.4067796610169492
45,^\d{6}$,^\d{6}$,True,1.0
46,\s+,[\s]+,False,0.6
47,"^([a-zA-Z]+[ ,.!?;:'""…]*){3}[a-zA-Z]+[.!?;:'""…]?$",^\b\w+\b\s+\b\w+\b\s+\b\w+\b\s+\b\w+\b$,False,0.08163265306122447
48,\d+,^\d*$,False,0.4
49,"^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$",^\b\w+\b\s+\b\w+\b\s+\b\w+\b\s+\b\w+\b\s+\b\w+\b\s+\b\w+\b$,False,0.06779661016949157
50,^\d+\.\d+$,^\d+$,False,0.5
51,.*xpdqn$,^.*xpdqn$,False,0.8888888888888888
52,^\d{5}$,^\d{5}$,True,1.0
53,^(?=.*lzgelw)(?=.*fzmqrtxn).*$,`.*lzgelw.*fzmqrtxn.*`,False,0.6666666666666667
54,"^([a-zA-Z]{1,2}[ ,.!?;:'""…]*){3,6}[a-zA-Z]{1,2}[.!?;:'""…]?$","^\b[a-zA-Z]{1,2}\b\s{0,}?\b[a-zA-Z]{1,2}\b\s{0,}?\b[a-zA-Z]{1,2}\b\s{0,}?\b",False,0.4
55,^wgl.*,^wgl.*$,True,0.8571428571428572
56,^\d.*$,^\d[\s\S]*$,False,0.4545454545454546
57,"^.{2,8}tdmhfvh$","^[^\x00-\xFF]{3,9}tdmhfvh$",False,0.46153846153846156
58,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z\d]+[a-zA-Z\d]*$,False,0.34615384615384615
59,"^\d{3,}$","^\d{3,}$",True,1.0
60,^\d{3}$,^\d{3}$,True,1.0
61,^(?=.*dfzmla)(?=.*uuaapp).*$,[dfzmla]*uuaapp[dfzmla]*,False,0.2857142857142857
62,^njeekcsq.*,^njeekcsq.*$,True,0.9166666666666666
63,^\d.*$,^\d+,False,0.5
64,.*bdn$,^.*bdn$,False,0.8571428571428572
65,^wvvqm.*,^wvvqm.*$,True,0.8888888888888888
66,"^[a-zA-Z0-9]{2,8}$","^[a-zA-Z0-9]{2,8}$",True,1.0
67,"^\d{4,8}$","^\d{4,8}$",True,1.0
68,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z\d]+[a-zA-Z\d]*$,False,0.34615384615384615
69,"^[a-z]{5,9}$","^[a-z]{5,9}$",True,1.0
70,"^\d{1,7}$","^\d{1,7}$",True,1.0
71,^nlnmzlr.*,^nlnmzlr.*$,True,0.9090909090909091
72,"^\d{7,}$","^\d{7,}$",True,1.0
73,\d+,[\d]+,False,0.6
74,"^\d{1,2}$","^\d{-1,2}$",False,0.9
75,"^([a-zA-Z]{2,5}[ ,.!?;:'""…]*){3,6}[a-zA-Z]{2,5}[.!?;:'""…]?$","^\b[a-zA-Z]{2,5}\b\s{0,}?\b[a-zA-Z]{2,5}\b\s{0,}?\b[a-zA-Z]{2,5}\b\s{0,}?\b",False,0.4
76,^[^\d]*$,^[^\d]*$,True,1.0
77,"^[a-zA-Z0-9]{5,6}$","^[a-zA-Z0-9]{5,6}$",True,1.0
78,"^([a-zA-Z]{4,9}[ ,.!?;:'""…]*){1,3}[a-zA-Z]{4,9}[.!?;:'""…]?$","^\b[a-zA-Z]{4,9}\b\s{0,2}\b[a-zA-Z]{4,9}\b\s{0,2}\b[a-zA-Z]{4,9}\b{0,1}$",False,0.4027777777777778
79,^[a-zA-Z]{5}$,^\b\w{5}\b$,False,0.23076923076923073
80,"^\d{5,}$","^\d{5,}$",True,1.0
81,^[a-zA-Z]{5}$,^\w{5}$,False,0.3846153846153846
82,"^\d{3,5}$","^\d{3,5}$",True,1.0
83,^\d.*$,^\d[\s\S]*$,False,0.4545454545454546
84,"^[a-z]{2,5}$","^[a-z]{2,5}$",True,1.0
85,^\d+\.\d+\.\d+$,^\d+\.\d+\.\d+$,True,1.0
86,^wbuel.*ipcvnis.*$,^wbuel.*ipcvnis.*$,True,1.0
87,"^[a-zA-Z0-9]{2,6}$","^[a-zA-Z0-9]{2,6}$",True,1.0
88,^\d{10}$,^\d{10}$,True,1.0
89,\w+,[\w]+,False,0.6
90,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$",^[a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+$,False,0.2962962962962963
91,^LOG_.*$,^LOG_\w+$,False,0.6666666666666667
92,^dohdphok.*bobpop.*$,^dohdphok.*bobpop.*$,True,1.0
93,^\d.*$,^\d[\s\S]*?,False,0.36363636363636365
94,"^\d{3,}$","^\d{3,}$",True,1.0
95,^[A-Z][a-zA-Z]*$,^[A-Z]\w*,False,0.4375
96,\d+,\d+,True,1.0
97,"^[A-Z]{4,8}$","^[A-Z]{4,8}$",True,1.0
98,^[^\d]*$,^[^\d]*$,True,1.0
99,^[a-zA-Z]{5}$,^\b\w{5}\b$,False,0.23076923076923073
100,"^[A-Z]{1,2}$","^[A-Z]{1,2}$",True,1.0
101,"^([a-zA-Z]{3,8}[ ,.!?;:'""…]*){4,9}[a-zA-Z]{3,8}[.!?;:'""…]?$","^[a-zA-Z]{3,8}(\s[a-zA-Z]{3,8}){4,9}$",False,0.47457627118644063
102,"^.{5,13}wtnq$","^wtnq{9,17}$",False,0.23076923076923073
103,^\d.*$,^\d+,False,0.5
104,.*nslkb$,^nslkb$,False,0.75
105,.*qqpla$,.*qqpla,True,0.875
106,"^.{3,12}hdrqg$","^[^\x00-\xff]{6,16}hdrqg$",False,0.43999999999999995
107,\s+,[\s]+,False,0.6
108,^\d.*$,^\d+(\.\d+)?,False,0.33333333333333337
109,(2025(03(31|30|29|28|27|26|25)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01))),^(2023|2022)(1[0-2]|0?[1-9])([0-2]\\d|3[01]|2[0-9]|0?\\d)$,False,0.19047619047619047
110,^#[0-9A-Fa-f]{6}$,"^#([A-Fa-f0-9]{3}){1,2}$",False,0.41666666666666663
111,^[a-zA-Z]{5}$,^\b\w{5}\b$,False,0.23076923076923073
112,\w+,[\w]+,False,0.6
113,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01))),^(2023|2022)(1[0-2]|0?[1-9])([0-2][1-9]|3[0-1]|0?[1-9])$,False,0.19801980198019797
114,"^[A-Z]{2,6}$","^[A-Z]{2,6}$",True,1.0
115,\d+,^\d+$,False,0.6
116,.*[!@#$%^&*()].*,[^a-zA-Z0-9],False,0.125
117,.*[a-zA-Z]$,^[a-zA-Z]$,False,0.8181818181818181
118,"^hsl$$1,\s*$2%,\s*$3%$$","^[hH][sS][lL]\((\d{1,3})\s*,\s*(\d{1,3})%\s*,\s*(\d{1,3})%\s*,\s*\",False,0.24242424242424243
119,"^[A-Z]{5,10}$","^[A-Z]{5,10}$",True,1.0
120,"^\d{1,10}$","^\d{0,10}$",False,0.9
121,^(?=.*nau)(?=.*fwku).*$,.*nau.*fwku.*,False,0.5652173913043479
122,.*[!@#$%^&*()].*,^[^\w\s]*$,False,0.1875
123,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
124,"^.{0,1}sldvqre$","^\w{5,6}sldvqre$",False,0.75
125,"^\d{10,}$","^\d{10,}$",True,1.0
126,\d+,\d+,True,1.0
127,^\d{9}$,^\d{9}$,True,1.0
128,.*[!@#$%^&*()].*,"^[^a-zA-Z0-9]*[\!\@\#\$\%\^\&\*\(\)\-\+\=\{\}\[\]\|\;\'\"",.<>\?\/\\]+[^a-zA-Z0-9]*$",False,0.1807228915662651
129,.*[!@#$%^&*()].*,"^[^\w\s]*[\!\@\#\$\%\^\&\*\(\)\-\+=\{\}\[\]\|\;\:\'\"",\.\<\>\?\\\/]+[^\w\s]*$",False,0.19480519480519476
130,^ghpm.*osxjma.*$,^ghpm.*osxjma,False,0.8125
131,"^[a-zA-Z0-9]{1,9}$","^[a-zA-Z0-9]{1,9}$",True,1.0
132,^gjcbs.*,^gjcbs.*$,True,0.8888888888888888
133,"^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$",^\b\w+\b$,False,0.061224489795918324
134,"^\d{3,4}$","^\d{3,4}$",True,1.0
135,"^([a-zA-Z]{5,10}[ ,.!?;:'""…]*){4,7}[a-zA-Z]{5,10}[.!?;:'""…]?$","^[a-zA-Z]{5,10}\s[a-zA-Z]{5,10}\s?a-zA-Z]{5,10}\s?a-zA-Z]{5,10}\s?a-zA-Z]{5,10}\",False,0.4125
136,\d+,^\d+$,False,0.6
137,^\d{6}$,^\d{6}$,True,1.0
138,^DOC_.*$,^DOC_,False,0.625
139,"^[A-Z]{3,5}$","^[A-Z]{3,5}$",True,1.0
140,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z0-9]*[a-zA-Z][a-zA-Z0-9]*[0-9][0-9]*$,False,0.24444444444444446
141,"^.{4,12}dndtv$","^.{9,17}dndtv$",False,0.8571428571428572
142,"^[a-z]{5,10}$","^[a-z]{5,10}$",True,1.0
143,^\d.*$,^\d+(\.\d+)?,False,0.33333333333333337
144,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
145,"^[a-zA-Z0-9]{3,9}$","^[a-zA-Z0-9]{3,9}$",True,1.0
146,^dorxmfg.*,^dorxmfg[\w]*$,False,0.6428571428571428
147,"^[a-zA-Z0-9]{4,8}$","^[a-zA-Z0-9]{4,8}$",True,1.0
148,"^\d{1,1}$",^\d?$,False,0.4444444444444444
149,"^.{6,11}keuh$","^.{7,12}keuh$",False,0.8461538461538461
150,^[^\d]*$,^[^\d]*$,True,1.0
151,"^([a-zA-Z]{2,4}[ ,.!?;:'""…]*){3,8}[a-zA-Z]{2,4}[.!?;:'""…]?$","^\b[a-zA-Z]{2,4}\b\s{0,}(\b[a-zA-Z]{2,4}\b\s{0,}){3,8}$",False,0.4067796610169492
152,^lbju.*,^lbju[^lbju]*$,False,0.4285714285714286
153,\d+,^\d+$,False,0.6
154,^[^\d]*$,[\d]+,False,0.5
155,^.*file.*$,`\bfile\b`,False,0.4
156,"^.{5,10}ssdmx$","^\w{8,14}ssdmx$",False,0.7333333333333334
157,.*[!@#$%^&*()].*,"^[^\s]+[!@#\$%\^&*()_\+\-=\{\}\[\]|\;':""\\,.<>\/?]+$",False,0.25
158,\s+,[\s]+,False,0.6
159,"^.{2,10}dnmtjl$","^dnmtjl{\d}[a-z]{6,15}$",False,0.13043478260869568
160,(2025(04(30|29|28|27|26|25|24|23|22|21|20))),^(2023|2022)(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$,False,0.23076923076923073
161,^\d{10}$,^\d{10}$,True,1.0
162,^[a-zA-Z]{2}$,^\b\w{2}\b$,False,0.23076923076923073
163,\s+,[\s]+,False,0.6
164,"^([a-zA-Z]{1,8}[ ,.!?;:'""…]*){2,8}[a-zA-Z]{1,8}[.!?;:'""…]?$","^[a-zA-Z]{1,8}(\s[a-zA-Z]{1,8}){2,8}$",False,0.47457627118644063
165,.*[a-zA-Z]$,^[a-zA-Z]$,False,0.8181818181818181
166,^(?=.*sohwgsvj)(?=.*hpozmql).*$,.*sohwgsvj.*hpozmql.*,False,0.6774193548387097
167,(2025(03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01))),^\d{4}(1[0-2]|0?[1-9])([0-2][1-9]|3[0-1]|0?[1-9])$(?=\d*(\d{4}1[,False,0.11475409836065575
168,"^.{3,12}uynw$","^.{5,15}uynw$",False,0.8461538461538461
169,^zwvoz.*gxhytwe.*$,^zwvoz.*gxhytwe.*$,True,1.0
170,"^\d{1,1}$",^\d?$,False,0.4444444444444444
171,"^\d{6,16}$","^\d{6,16}$",True,1.0
172,"^\d{9,}$","^\d{9,}$",True,1.0
173,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z]\d.*|\d[a-zA-Z].*$,False,0.40740740740740744
174,^\d{1}$,^\d$,True,0.5714285714285714
175,.*[!@#$%^&*()].*,[^a-zA-Z0-9],False,0.125
176,"^.{2,9}gbnmeul$","^\w{7,14}gbnmeul$",False,0.7058823529411764
177,"^[a-z]{2,10}$","^[a-z]{2,10}$",True,1.0
178,"^.{6,12}why$","^.{4,11}why$",False,0.8333333333333334
179,"^\d{1,10}$","^\d{1,10}$",True,1.0
180,"^\d{5,9}$","^\d{5,9}$",True,1.0
181,"^([a-zA-Z]{1,7}[ ,.!?;:'""…]*){4,6}[a-zA-Z]{1,7}[.!?;:'""…]?$","^[a-zA-Z]{1,7}\s[a-zA-Z]{1,7}\s?[a-zA-Z]{1,7}\s?[a-zA-Z]{1,7}\s?[a-zA-Z]{1,7}$",False,0.4358974358974359
182,"^[a-z]{5,6}$","^[a-z]{5,6}$",True,1.0
183,.*rif$,^.*rif$,False,0.8571428571428572
184,(2025(03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01))),^\d{4}(1[0-2]|0?[1-9])([0-2][1-9]|3[0-1]|0?[1-9])$\n(?!(\d{4})(1[0,False,0.11864406779661019
185,"^[a-z]{3,8}$","^[a-z]{3,8}$",True,1.0
186,"^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$",^[\w\s]{9}$,False,0.12244897959183676
187,"^([a-zA-Z]+[ ,.!?;:'""…]*){4}[a-zA-Z]+[.!?;:'""…]?$",^\b\w+\b\s+\b\w+\b\s+\b\w+\b\s+\b\w+\b\s+\b\w+\b$,False,0.061224489795918324
188,^kfusgx.*rxfroiu.*$,^kfusgx.*rxfroiu.*$,True,1.0
189,^hbqx.*uegneilg.*$,^.*hbqx.*uegneilg.*$,False,0.9
190,\d+,\d+,True,1.0
191,.*[!@#$%^&*()].*,[^A-Za-z0-9],False,0.125
192,"^\d{4,9}$","^\d{4,9}$",True,1.0
193,^(?=.*drbjmfwz)(?=.*uxu).*$,drbjmfwz.*uxu,False,0.4814814814814815
194,"^[a-zA-Z0-9]{3,6}$","^[a-zA-Z0-9]{3,6}$",True,1.0
195,^tgfvcjn.*,^tgfvcjn.*$,True,0.9090909090909091
196,^[a-zA-Z]{8}$,^\b\w{8}\b$,False,0.23076923076923073
197,"^\d{8,}$","^[a-zA-Z0-9!@#$%^&*()_+\-=\[\]{};':\""\\|,.<>\/?]{8,}$",False,0.13207547169811318
198,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
199,^zvr.*,^zvr\d+$,False,0.5
200,^(?=.*gxl)(?=.*lyjgtllb).*$,.*gxl.*lyjgtllb.*,False,0.6296296296296297
201,"^[a-zA-Z0-9]{3,7}$","^[a-zA-Z0-9]{3,7}$",True,1.0
202,^tec.*kpfztdmr.*$,^.*tec.*kpfztdmr.*$,False,0.8947368421052632
203,"^[a-zA-Z0-9]{4,8}$","^[a-zA-Z0-9]{4,8}$",True,1.0
204,"^[a-zA-Z0-9]{3,5}$","^[a-zA-Z0-9]{3,5}$",True,1.0
205,"^\d{3,8}$","^\d{3,8}$",True,1.0
206,^\d{5}$,^\d{5}$,True,1.0
207,"^\d{4,13}$","^\d{4,13}$",True,1.0
208,"^([a-zA-Z]{4,6}[ ,.!?;:'""…]*){2,4}[a-zA-Z]{4,6}[.!?;:'""…]?$","^\b[a-zA-Z]{4,6}\b\s{0,}?\b[a-zA-Z]{4,6}\b\s{0,}?\b[a-zA-Z]{4,6}\b{1,2}$",False,0.38888888888888884
209,^(?=.*zlqdzwe)(?=.*rphpbtdw).*$,.*zlqdzwe.*rphpbtdw.*,False,0.6774193548387097
210,.*[a-zA-Z]$,^[^.]+[a-zA-Z]$,False,0.6666666666666667
211,"^.{0,5}tltlnoxo$","^.*tltlnoxo{7,13}$",False,0.38888888888888884
212,"^[a-z]{2,7}$","^[a-z]{2,7}$",True,1.0
213,"^[A-Z]{3,6}$","^[A-Z]{3,6}$",True,1.0
214,^\d.*$,^\d+.+,False,0.5
215,^nsd.*,^nsd.*$,True,0.8571428571428572
216,^vsfanxnk.*,^vsfanxnk.*$,True,0.9166666666666666
217,"^[a-z]{1,3}$","[a-z]{1,3}",False,0.8333333333333334
218,"^([a-zA-Z]{1,3}[ ,.!?;:'""…]*){4,6}[a-zA-Z]{1,3}[.!?;:'""…]?$","^[a-zA-Z]{1,3}\s[a-zA-Z]{1,3}\s[a-zA-Z]{1,3}\s?([a-zA-Z]{1,3}\s?){1,2}$",False,0.43661971830985913
219,"^([a-zA-Z]{1,2}[ ,.!?;:'""…]*){2,8}[a-zA-Z]{1,2}[.!?;:'""…]?$","^[a-zA-Z]{1,2}( [a-zA-Z]{1,2}){3,9}$",False,0.4915254237288136
220,"^[a-zA-Z0-9]{5,9}$","^[a-zA-Z0-9]{5,9}$",True,1.0
221,.*[a-zA-Z]$,^[a-zA-Z][a-zA-Z0-9]*[a-zA-Z]$,False,0.33333333333333337
222,^qhe.*ogcp.*$,^qhe.*ogcp.*$,True,1.0
223,^[a-zA-Z]{3}$,^\b\w{3}\b$,False,0.23076923076923073
224,"^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?$",^[\sA-Za-z]+\s{9}[\sA-Za-z]+$,False,0.2857142857142857
225,^dzscw.*,^dzscw[\s\S]*$,False,0.5
226,"^\d{5,7}$","^\d{5,7}$",True,1.0
227,^\d.*$,^\d+(\s|$),False,0.4
228,^\d.*$,^\d.*,True,0.8333333333333334
229,"^\d{3,8}$","^\d{3,8}$",True,1.0
230,"^([a-zA-Z]{1,7}[ ,.!?;:'""…]*){0,4}[a-zA-Z]{1,7}[.!?;:'""…]?$","^[a-zA-Z]{1,7}\s?{0,5}$",False,0.3389830508474576
231,"^[A-Z]{2,5}$","^[A-Z]{2,5}$",True,1.0
232,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[^\d]*[a-zA-Z][^\w]*$|^([^\w]*\d[^\w]*)*[a-zA-Z]([^\w]*\d[^\w]*)*$,False,0.22388059701492535
233,"^\d{7,}$","^\d{7,}$",True,1.0
234,^\d.*$,^\d[\s\S]*$,False,0.4545454545454546
235,"^[A-Z]{4,8}$","^[A-Z]{4,8}$",True,1.0
236,(2025(04(30|29|28|27|26|25|24|23|22|21))),^(2023|2022)(1[0-2]|0?[1-9])([0-2][1-9]|3[0-1]|0?[1-9])$,False,0.25
237,"^rgb$$1,\s*$2,\s*$3$$","^\b(?:25[0-5]|2[0-4]\d|1\d\d|\d\d?)\b\s*[,;\)]\s*(?:25[0-5]|2[0-4]\d",False,0.11764705882352944
238,^\d{3}$,^\d{3}$,True,1.0
239,\d+,\d+,True,1.0
240,(2025(03(31|30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13)|04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07|06|05|04|03|02|01))),^[12][0-9]{3}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$\n(?<!\d)(?:\d,False,0.12345679012345678
241,"^[A-Z]{1,10}$","^[A-Z]{1,10}$",True,1.0
242,^[^\d]*$,^[^\d]*$,True,1.0
243,^nulcnonv.*,^nulcnonv.*$,True,0.9166666666666666
244,.*jzt$,^.*jzt$,False,0.8571428571428572
245,"^[a-zA-Z0-9]{2,9}$","^[a-zA-Z0-9]{2,9}$",True,1.0
246,"^.{1,5}lkewioam$","^[\w-]{9,13}lkewioam$",False,0.6190476190476191
247,"^([a-zA-Z]{5,6}[ ,.!?;:'""…]*){0,2}[a-zA-Z]{5,6}[.!?;:'""…]?$","^[a-zA-Z]{5,6}\s*[a-zA-Z]{5,6}\s*[a-zA-Z]{5,6}$",False,0.4915254237288136
248,"^.{3,10}vfpaq$","^\w{6,12}vfpaq$",False,0.7333333333333334
249,\w+,[\w]+,False,0.6
250,.*[!@#$%^&*()].*,"[\w\W]*[!@#\$%^\&*()\-+=\{\}\[\]|\;':""\\,.<>\/?]+[\w\W]*",False,0.2678571428571429
251,"^.{2,3}jxnxx$","^.{5,6}jxnxx$",False,0.8461538461538461
252,(2025(04(30|29|28|27|26|25|24|23|22|21|20|19|18|17|16|15|14|13|12|11|10|09|08|07))),^\d{4}(0[1-9]|1[0-2])(0[1-9]|[12][0-9]|3[01])$\s*(\d{8}-(0[1-9]|,False,0.14457831325301207
253,.*sqaohq$,^.+sqaohq$,False,0.8
254,"^\d{1,}$",\d+,False,0.25
255,"^[A-Z]{3,10}$","^[A-Z]{3,10}$",True,1.0
256,"^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$",^[a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+$,False,0.360655737704918
257,\w+,[\w]+,False,0.6
258,"^\d{1,7}$","^\d{1,7}$",True,1.0
259,"^.{5,11}bjrmd$","^.{7,13}bjrmd$",False,0.8571428571428572
260,\d+,^\d+$,False,0.6
261,"^([a-zA-Z]{1,9}[ ,.!?;:'""…]*){4,7}[a-zA-Z]{1,9}[.!?;:'""…]?$","^[a-zA-Z]{1,9}(\s[a-zA-Z]{1,9}){1,7}$",False,0.47457627118644063
262,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z\d](?=.*\d)(?=.*[a-zA-Z]).*$,False,0.6944444444444444
263,\d+,\d+,True,1.0
264,^\d.*$,^\d,False,0.5
265,^\d+\.\d+\.\d+$,^\d+\.\d+\.\d+$,True,1.0
266,^.*data.*$,.*data.*,False,0.8
267,"^[a-z]{2,8}$","^[a-z]{2,8}$",True,1.0
268,\s+,[\s]+,False,0.6
269,"^.{0,8}tqqshyfh$","^\w{6,14}tqqshyfh$",False,0.7222222222222222
270,"^[a-z]{2,3}$","^[a-z]{2,3}$",True,1.0
271,^khrff.*,^khrff.*$,True,0.8888888888888888
272,^(?=.*ndwrr)(?=.*ogoz).*$,.*ndwrr.*ogoz.*,False,0.6
273,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z]+\d+|^\d+[a-zA-Z]+$,False,0.3928571428571429
274,\s+,[\s]+,False,0.6
275,"^\d{4,10}$","^\d{4,10}$",True,1.0
276,"^\d{1,7}$","^\d{1,7}$",True,1.0
277,^fvibsnj.*,^fvibsnj.*$,True,0.9090909090909091
278,\d+,\d+,True,1.0
