Row,Regex1,Regex2,IsEquivalent,SimilarityScore
20,.*ilzwqa$,.*ilzwqa,True,0.8888888888888888
21,^[a-zA-Z]{1}$,^\b\w\b$,False,0.15384615384615385
22,"^\d{1,9}$","^\d{1,9}$",True,1.0
23,"^([a-zA-Z]+[ ,.!?;:'""…]*){2}[a-zA-Z]+[.!?;:'""…]?$",^\b\w+\b\s+\b\w+\b\s+\b\w+\b$,False,0.08163265306122447
24,^[a-zA-Z]{8}$,^\b\w{8}\b$,False,0.23076923076923073
25,"^\d{3,}$","^\d{3,}$",True,1.0
26,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z]\d*|\d[a-zA-Z]*$,False,0.34615384615384615
27,"^\d{3,}$","^\d{3,}$",True,1.0
28,"^[A-Z]{5,8}$","^[A-Z]{5,8}$",True,1.0
29,"^\d{1,5}$","^\d{1,5}$",True,1.0
30,"^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$",^[a-zA-Z]+(?: [a-zA-Z]+)*$,False,0.44897959183673475
31,.*[!@#$%^&*()].*,"^[^\w\s]*[\!\@\#\$\%\^\&\*\(\)\-\+\=\{\}\[\]\|\;\:\'\"",\.\<\>\?\/\\\]+\w*$",False,0.20270270270270274
32,\d+,[\d.]+,False,0.5
33,"^[a-z]{2,9}$","^[a-z]{2,9}$",True,1.0
34,.*mfje$,^.*mfje$,False,0.875
35,\s+,[\s]+,False,0.6
36,^\d.*$,^\d,False,0.5
37,"^\d{1,9}$","^\d{1,9}$",True,1.0
38,"^[a-z]{4,5}$","^[a-z]{4,5}$",True,1.0
39,"^[A-Z]{3,4}$","^[A-Z]{3,4}$",True,1.0
40,"^[A-Z]{3,5}$","^[A-Z]{3,5}$",True,1.0
41,"^[A-Z]{4,6}$","^[A-Z]{4,6}$",True,1.0
42,^gdyuoubu.*uyc.*$,^gdyuoubu.*uyc.*$,True,1.0
43,"^[A-Z]{4,7}$","^[A-Z]{4,7}$",True,1.0
44,^(?=.*lppwv)(?=.*rnns).*$,[lppwv]+|[rnns]+,False,0.36
45,.*oqj$,^.*oqj$,False,0.8571428571428572
46,^(?=.*cmjndmw)(?=.*ajdpc).*$,.*cmjndmw.*ajdpc.*,False,0.6428571428571428
47,"^[A-Z]{4,7}$","^[A-Z]{4,7}$",True,1.0
48,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z\d]+[a-zA-Z\d]*$,False,0.34615384615384615
49,^\d{4}$,^\d{4}$,True,1.0
50,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z]\w*$,False,0.3846153846153846
51,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z]\w*$,False,0.3846153846153846
52,.*[a-zA-Z]$,^[a-zA-Z][a-zA-Z0-9_.]*[a-zA-Z]$,False,0.34375
53,^[a-zA-Z]{6}$,^\w{6}$,False,0.3846153846153846
54,"^[a-zA-Z0-9]{2,4}$","^[a-zA-Z0-9]{2,4}$",True,1.0
55,"^\d{1,3}$","^\d{1,3}$",True,1.0
56,"^\d{8,}$","^\d{8,}$",True,1.0
57,\d+,^\d+$,False,0.6
58,^hhm.*,^hhm.*?$,False,0.75
59,^\d{7}$,^\d{7}$,True,1.0
60,"^([a-zA-Z]{4,6}[ ,.!?;:'""…]*){0,5}[a-zA-Z]{4,6}[.!?;:'""…]?$","^[a-zA-Z]{4,6}\s*[a-zA-Z]{4,6}\s*[a-zA-Z]{4,6}\s*[a-zA-Z]{4,6}\s*[a-zA-Z]{4,6}\s",False,0.4
61,.*bkqhuaqo$,^.*bkqhuaqo$,False,0.9166666666666666
62,^xugwbyv.*,^xugwbyv.*$,True,0.9090909090909091
63,^(?=.*fcaypj)(?=.*waf).*$,.*fcaypj.*waf.*,False,0.6
64,^pdhypl.*,^pdhypl.*?$,False,0.8181818181818181
65,"^.{2,3}wdmujpra$","^[\w]{8,9}wdmujpra$",False,0.6842105263157895
66,"^[a-z]{4,5}$","^[a-z]{4,5}$",True,1.0
67,^[^\d]*$,^[^\d]*$,True,1.0
68,.*vfhn$,^[^\x00-\xFF]*vfhn$,False,0.3157894736842105
69,\d+,\d+,True,1.0
70,^\d{6}$,^\d{6}$,True,1.0
71,.*[a-zA-Z]$,^[^.]*[a-zA-Z]$.,False,0.6875
72,^qviff.*eticzvcx.*$,^qviff.*eticzvcx.*$,True,1.0
73,^gapcey.*,^gapcey.*$,True,0.9
74,^\d.*$,^\d,False,0.5
75,\s+,\s+,True,1.0
76,.*[a-zA-Z]$,^[a-zA-Z][a-zA-Z0-9]*[a-zA-Z]$,False,0.33333333333333337
77,^swwjqpka.*tgex.*$,^swwjqpka.*tgex.*$,True,1.0
78,"^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$",^[\sA-Za-z]+\.{8}[\.|\sA-Za-z]+$,False,0.24489795918367352
79,.*skdptpm$,^.*skdptpm$,False,0.9090909090909091
80,.*[!@#$%^&*()].*,[^a-zA-Z0-9],False,0.125
81,.*[a-zA-Z]$,^[a-zA-Z]+[a-zA-Z]$,False,0.4736842105263158
82,^[^\d]*$,^[^\d]*$,True,1.0
83,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z]\w*$,False,0.3846153846153846
84,"^\d{1,9}$","^\d{1,9}$",True,1.0
85,^[a-zA-Z]{2}$,^\b\w{2}\b$,False,0.23076923076923073
86,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z\d]+[a-zA-Z\d]*$,False,0.34615384615384615
87,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z]\w*$,False,0.3846153846153846
88,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z\d]+$,False,0.3846153846153846
89,^vxffzbml.*umfkfi.*$,^vxffzbml.*umfkfi,False,0.85
90,^\d{5}$,^\d{5}$,True,1.0
91,.*lobh$,^.+lobh$,False,0.75
92,.*[!@#$%^&*()].*,^[^\w\s]*[\w\d\s]*$,False,0.052631578947368474
93,"^.{2,5}wyoddijw$","^.{7,10}wyoddijw$",False,0.8235294117647058
94,"^[A-Z]{2,5}$","^[A-Z]{2,5}$",True,1.0
95,^\d.*$,^\d.*,True,0.8333333333333334
96,.*xlizkys$,^.*xlizkys$,False,0.9090909090909091
97,^(?=.*kfnuzzet)(?=.*kpruyz).*$,(kfnuzzet.*?kpruyz|kpruyz.*?kfnuzzet),False,0.32432432432432434
98,^(?=.*zggl)(?=.*iwphmv).*$,`.*zggl.*iwphmv.*`,False,0.6153846153846154
99,^[a-zA-Z]{5}$,^\w{5}$,False,0.3846153846153846
100,^[a-zA-Z]{7}$,^\b\w{7}\b$,False,0.23076923076923073
101,^(?=.*wlqat)(?=.*xkkutfj).*$,/wlqat.*xkkutfj|wlqat.*xkkutfj/,False,0.29032258064516125
102,"^\d{1,3}$","^\d{1,3}$",True,1.0
103,^[a-zA-Z]{1}$,^\w$,False,0.15384615384615385
104,.*xjqrfbq$,^.+xjqrfbq$,False,0.8181818181818181
105,^\d{5}$,^\d{5}$,True,1.0
106,"^\d{1,8}$","^\d{1,8}$",True,1.0
107,\w+,[\w]+,False,0.6
108,"^\d{4,7}$","^\d{4,7}$",True,1.0
109,^[^\d]*$,^[^\d]*$,True,1.0
110,^dqa.*,^dqa\s[\s\S]*?$,False,0.33333333333333337
111,"^([a-zA-Z]{2,4}[ ,.!?;:'""…]*){4,5}[a-zA-Z]{2,4}[.!?;:'""…]?$","^[a-zA-Z]{2,4}\s[a-zA-Z]{2,4}\s{0,}[a-zA-Z]{2,4}\s{0,}[a-zA-Z]{2,4}\s{0,}[a",False,0.4
112,.*[!@#$%^&*()].*,"^[^\w\s]*[\!\@\#\$\%\^\&\*\(\)\-\+\=\{\}\[\]\|\;\:\'\"",\.\<\>\?\/\\\]+\w*$",False,0.20270270270270274
113,"^([a-zA-Z]{1,10}[ ,.!?;:'""…]*){0,6}[a-zA-Z]{1,10}[.!?;:'""…]?$","^[a-zA-Z]{1,10}(\s[a-zA-Z]{1,10}){0,6}$",False,0.4918032786885246
114,\d+,\d+,True,1.0
115,"^([a-zA-Z]{5,6}[ ,.!?;:'""…]*){4,9}[a-zA-Z]{5,6}[.!?;:'""…]?$","^[a-zA-Z]{5,6}\s[a-zA-Z]{5,6}\s[a-zA-Z]{5,6}\s[a-zA-Z]{5,6}\s[a-zA-Z]{5,6}(\s[a-zA-Z",False,0.38095238095238093
116,\d+,\d+,True,1.0
117,^[a-zA-Z]{3}$,^\w{3}$,False,0.3846153846153846
118,"^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?$",^\b\w+\b\s{6}\b\w+\b$,False,0.1428571428571429
119,^\d{10}$,^\d{10}$,True,1.0
120,\s+,\s+,True,1.0
121,\d+,\d+,True,1.0
122,^ahsw.*alhygydm.*$,^ahswalhygydm$,False,0.7777777777777778
123,"^([a-zA-Z]+[ ,.!?;:'""…]*){3}[a-zA-Z]+[.!?;:'""…]?$",^\b\w+\b\s+\b\w+\b\s+\b\w+\b\s+\b\w+\b$,False,0.08163265306122447
124,"^\d{7,}$","^\d{7,}$",True,1.0
125,"^[a-z]{2,4}$","^[a-z]{2,4}$",True,1.0
126,^\d{4}$,^\d{4}$,True,1.0
127,"^\d{10,}$","^\d{10,}$",True,1.0
128,^hfootv.*ioa.*$,^hfootv.*ioa.*$,True,1.0
129,"^[A-Z]{3,5}$","^[A-Z]{3,5}$",True,1.0
130,.*xwd$,.*xwd$,True,1.0
131,"^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$",^[\w\s]{9}$,False,0.12244897959183676
132,"^.{1,6}mmejiiur$","^[^\x00-\xff]{5,6}[mmejiiur]$",False,0.48275862068965514
133,^[a-zA-Z]{4}$,^\b\w{4}\b$,False,0.23076923076923073
134,\w+,[\w]+,False,0.6
135,"^[a-zA-Z0-9]{1,7}$","^[a-zA-Z0-9]{1,7}$",True,1.0
136,.*hhifryj$,^.+hhifryj$,False,0.8181818181818181
137,.*uophzld$,^.+uophzld$,False,0.8181818181818181
138,^kafdude.*,^kafdude.*$,True,0.9090909090909091
139,"^\d{1,2}$","^\d{1,2}$",True,1.0
140,.*zmxmi$,zmxmi[\s\S]+?$,False,0.2857142857142857
141,\d+,^\d+$,False,0.6
142,^iln.*xgn.*$,^iln.*xgn.*$,True,1.0
143,"^[a-zA-Z0-9]{1,3}$","^[a-zA-Z0-9]{1,3}$",True,1.0
144,\s+,\s+,True,1.0
145,\d+,[\d]+,False,0.6
146,"^\d{2,10}$","^\d{2,10}$",True,1.0
147,\w+,[\w]+,False,0.6
148,"^.{3,12}cwpak$","^.{6,16}cwpak$",False,0.8571428571428572
149,"^[A-Z]{5,8}$","^[A-Z]{5,8}$",True,1.0
150,\d+,\d+,True,1.0
151,\d+,^\d+$,False,0.6
152,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z]\d+(\w\d*)?$,False,0.11538461538461542
153,\d+,[\d.]+,False,0.5
154,"^\d{4,6}$","^\d{4,6}$",True,1.0
155,"^.{5,7}xiavt$","^\w{7,9}xiavt$",False,0.7142857142857143
156,\s+,[\s]+,False,0.6
157,^(?=.*ietxidt)(?=.*itg).*$,/iets?txid?t|itg/,False,0.3076923076923077
158,^zibf.*zzpkl.*$,^zibf.*zzpkl.*$,True,1.0
159,"^\d{4,9}$","^\d{4,9}$",True,1.0
160,^tsumgu.*cif.*$,^tsumgu.*cif,False,0.8
161,"^\d{2,10}$","^\d{2,10}$",True,1.0
162,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z0-9]*[a-zA-Z][a-zA-Z0-9]*$,False,0.2941176470588235
163,.*[!@#$%^&*()].*,[^a-zA-Z0-9]+,False,0.125
164,.*dfnmters$,^.+dfnmters$,False,0.8333333333333334
165,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z\d]+[a-zA-Z\d]*$,False,0.34615384615384615
166,^[^\d]*$,^[^\d]*$,True,1.0
167,^tphudo.*,^tphudo.*$,True,0.9
168,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
169,\d+,\d*,False,0.6666666666666667
170,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z]\d*|\d*[a-zA-Z]$,False,0.3846153846153846
171,.*[a-zA-Z]$,^[a-zA-Z][a-zA-Z0-9]*[a-zA-Z]$,False,0.33333333333333337
172,^[^\d]*$,^[^\d]*$,True,1.0
173,"^[a-z]{5,10}$","^[a-z]{5,10}$",True,1.0
174,"^.{0,4}wmcumpyu$","^[a-zA-Z0-9]{5,11}wmcumpyu$",False,0.4814814814814815
175,"^[A-Z]{5,9}$","^[A-Z]{5,9}$",True,1.0
176,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z0-9*]+$,False,0.3076923076923077
177,\s+,[\s]+,False,0.6
178,^[a-zA-Z]{2}$,^\w{2}$,False,0.3846153846153846
179,.*[!@#$%^&*()].*,^[^\w\s]*[\^\$\(\)\[\]\{\}\|\?\*\+\-\.\^\$\(\)\[\]\{\}\|\?\*\+\-\.\^\$\(\)\[\]\{\}\|\?\*\+\-\.\^\$\,False,0.09090909090909094
180,"^\d{2,5}$","^\d{2,5}$",True,1.0
181,^(?=.*xwolwcx)(?=.*umpwxf).*$,.*xwolwcx.*umpwxf.*,False,0.6551724137931034
182,"^[A-Z]{1,8}$","^[A-Z]{1,8}$",True,1.0
183,^[^\d]*$,^[^\d]*$,True,1.0
184,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z]\d*|\d[a-zA-Z]*$,False,0.34615384615384615
185,"^[a-z]{5,8}$","^[a-z]{5,8}$",True,1.0
186,^\d{2}$,^\d{2}$,True,1.0
187,"^\d{5,}$","^\d{5,}$",True,1.0
188,"^\d{7,}$","^\d{7,}$",True,1.0
189,.*[a-zA-Z]$,^[a-zA-Z]+[^a-zA-Z]*$,False,0.4285714285714286
190,\d+,^\d+$,False,0.6
191,"^[A-Z]{5,8}$","^[A-Z]{5,8}$",True,1.0
192,^[^\d]*$,^[^\d]*$,True,1.0
193,.*[a-zA-Z]$,^[^.]*[a-zA-Z]$.,False,0.6875
194,"^\d{1,3}$","^\d{1,3}$",True,1.0
195,"^\d{4,}$","^\d{4,}$",True,1.0
196,"^[a-zA-Z0-9]{4,5}$","^[a-zA-Z0-9]{4,5}$",True,1.0
197,"^([a-zA-Z]{1,7}[ ,.!?;:'""…]*){2,8}[a-zA-Z]{1,7}[.!?;:'""…]?$","^[a-zA-Z]{1,7}\s[a-zA-Z]{1,7}\s?[a-zA-Z]{1,7}\s?[a-zA-Z]{1,7}\s?[a-zA-Z]{1,7}\s?[",False,0.41975308641975306
198,^[^\d]*$,^[^\d]*$,True,1.0
199,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
200,"^[A-Z]{3,6}$","^[A-Z]{3,6}$",True,1.0
201,"^.{2,6}xjjfphg$","^\w{x7,7}$",False,0.19999999999999996
202,"^.{2,5}vmjxujcf$","^\w{7,10}vmjxujcf$",False,0.7222222222222222
203,^uacqyi.*,^uacqyi.*$,True,0.9
204,.*ieed$,.*ieed$,True,1.0
205,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
206,"^\d{3,6}$","^\d{3,6}$",True,1.0
207,.*yztw$,^.*yztw$,False,0.875
208,^(?=.*hlczcdya)(?=.*qphkdv).*$,`.*hlczcdya.*qphkdv.*`,False,0.6666666666666667
209,"^\d{8,}$","^\d{8,}$",True,1.0
210,^[a-zA-Z]{10}$,^\w{10}$,False,0.4285714285714286
211,"^[A-Z]{3,8}$","^[A-Z]{3,8}$",True,1.0
212,"^([a-zA-Z]{2,8}[ ,.!?;:'""…]*){0,7}[a-zA-Z]{2,8}[.!?;:'""…]?$","^[a-zA-Z]{2,8}[ a-zA-Z]{1,8}$",False,0.47457627118644063
213,^pmxzerle.*gdh.*$,^.*pmxzerle.*gdh.*$,False,0.8947368421052632
214,^oqhdg.*,^oqhdg.*$,True,0.8888888888888888
215,"^.{5,8}lqs$","^.{6,9}lqs$",False,0.8181818181818181
216,"^\d{5,10}$","^\d{5,10}$",True,1.0
217,"^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?$",^\b\w+\b\s{6}\b\w+\b$,False,0.1428571428571429
218,^[a-zA-Z]{8}$,^\w{8}$,False,0.3846153846153846
219,"^([a-zA-Z]{2,9}[ ,.!?;:'""…]*){4,9}[a-zA-Z]{2,9}[.!?;:'""…]?$","^[a-zA-Z]{2,9}\s[a-zA-Z]{2,9}\s[a-zA-Z]{2,9}\s[a-zA-Z]{2,9}\s?([a-zA-Z]{2,9}\s?){",False,0.41975308641975306
220,"^.{0,9}vqdozcul$","^.{8,17}vqdozcul$",False,0.8235294117647058
221,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z]\d|\d[a-zA-Z]\d*$,False,0.3846153846153846
222,\w+,[\w]+,False,0.6
223,"^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?$",^[a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+$,False,0.24752475247524752
224,^ffjwqsvy.*,^ffjwqsvy.*$,True,0.9166666666666666
225,.*likf$,^.*likf$,False,0.875
226,^(?=.*itlsxk)(?=.*ijydmly).*$,.*itlsxk.*ijydmly.*,False,0.6551724137931034
227,.*mvke$,^.*mvke$,False,0.875
228,"^.{2,3}ysqnpand$","^.{8,9}ysqnpand$",False,0.875
229,"^[a-zA-Z0-9]{4,8}$","^[a-zA-Z0-9]{4,8}$",True,1.0
230,"^([a-zA-Z]{5,10}[ ,.!?;:'""…]*){2,3}[a-zA-Z]{5,10}[.!?;:'""…]?$","^[a-zA-Z]{5,10}(\s[a-zA-Z]{5,10}){2,3}$",False,0.4918032786885246
231,^(?=.*ayib)(?=.*lbmplr).*$,`.*ayib.*lbmplr.*`,False,0.6153846153846154
232,"^[a-z]{4,7}$","^[a-z]{4,7}$",True,1.0
233,.*[a-zA-Z]$,^[^.]*[a-zA-Z]$,False,0.7333333333333334
234,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z]\d.*|\d[a-zA-Z].*$,False,0.40740740740740744
235,\d+,\d+,True,1.0
236,^[a-zA-Z]{9}$,^\w{9}$,False,0.3846153846153846
237,^[a-zA-Z]{10}$,^\w{10}$,False,0.4285714285714286
238,^\d.*$,^\d+.+,False,0.5
239,"^.{7,10}kcv$","^[^\n]{7,10}kcv$|^^[^\n]{8,11}kcv$|^^[^\n]{9,12}kcv$|^^[^\n]{10,13}k",False,0.16176470588235292
240,^[^\d]*$,^[^0-9]*$,False,0.6666666666666667
241,^gndpwiov.*,^[gndpwiov]+$,False,0.6923076923076923
242,"^[A-Z]{1,3}$","^[A-Z]{1,3}$",True,1.0
243,"^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$",^\b\w+\b\s{8}\b\w+\b$,False,0.1428571428571429
244,^\d.*$,^\d,False,0.5
245,^[a-zA-Z]{7}$,^\w{7}$,False,0.3846153846153846
246,"^\d{1,1}$",^\d?$,False,0.4444444444444444
247,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z\d]+[a-zA-Z\d]*$,False,0.34615384615384615
248,^aroqv.*,^aroqv.*$,True,0.8888888888888888
249,^[^\d]*$,^[^\d]*$,True,1.0
250,^[^\d]*$,^[^\d]*$,True,1.0
251,"^[a-zA-Z0-9]{2,5}$","^[a-zA-Z0-9]{2,5}$",True,1.0
252,^(?=.*lgkdioje)(?=.*nbefyd).*$,`.*lgkdioje.*nbefyd.*`,False,0.6666666666666667
253,^(?=.*xxhzw)(?=.*tfbcrcc).*$,(xxhzw.*?tfbcrcc|tfbcrcc.*?xxhzw),False,0.303030303030303
254,"^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?$",^[a-zA-Z]+ (\w+){9}$,False,0.326530612244898
255,^(?=.*qtqp)(?=.*pkei).*$,qtqp.*pkei,False,0.41666666666666663
256,"^([a-zA-Z]{4,6}[ ,.!?;:'""…]*){4,5}[a-zA-Z]{4,6}[.!?;:'""…]?$","^[a-zA-Z]{4,6}\s[a-zA-Z]{4,6}\s[a-zA-Z]{4,6}(\s[a-zA-Z]{4,6}){1,2}$",False,0.4328358208955224
257,^audosv.*ewpr.*$,^audosv.*ewpr.*$,True,1.0
258,.*[!@#$%^&*()].*,^[^a-zA-Z0-9]*.*[^a-zA-Z0-9]*$,False,0.1333333333333333
259,"^([a-zA-Z]+[ ,.!?;:'""…]*){2}[a-zA-Z]+[.!?;:'""…]?$",^\b\w+\b\s+\b\w+\b\s+\b\w+\b$,False,0.08163265306122447
260,.*snx$,^.*snx$,False,0.8571428571428572
261,.*khmfhyk$,^.*khmfhyk$,False,0.9090909090909091
262,"^\d{3,}$","^\d{3,}$",True,1.0
263,"^[a-zA-Z0-9]{2,7}$","^[a-zA-Z0-9]{2,7}$",True,1.0
264,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z\d][a-zA-Z\d]*$,False,0.34615384615384615
265,^[a-zA-Z]{3}$,^\b\w{3}\b$,False,0.23076923076923073
266,^bsodu.*,^bsodu.*$,True,0.8888888888888888
267,^weoamr.*gdozh.*$,^weoamr.*gdozh.*$,True,1.0
268,"^([a-zA-Z]{5,7}[ ,.!?;:'""…]*){0,1}[a-zA-Z]{5,7}[.!?;:'""…]?$","^\b[a-zA-Z]{5,7}\b\s*\b[a-zA-Z]{5,7}\b$",False,0.47457627118644063
269,.*[a-zA-Z]$,^[^\w]*[\w]+[a-zA-Z]$,False,0.47619047619047616
270,.*[!@#$%^&*()].*,[^a-zA-Z0-9],False,0.125
271,"^\d{1,}$",^\d+$,False,0.5
272,"^.{6,10}xpmk$","^.{6,10}xpmk$",True,1.0
273,^(?=.*\d)(?=.*[a-zA-Z]).+$,^[a-zA-Z]\w*$,False,0.3846153846153846
274,^hzmrc.*hggxrmfi.*$,^hzmrc.*hggxrmfi,False,0.8421052631578947
275,^nfzey.*lugykq.*$,^nfzey.*lugykq$,False,0.8823529411764706
276,"^\d{1,1}$",^\d?$,False,0.4444444444444444
277,^[^\d]*$,^[^\d]*$,True,1.0
278,"^.{0,1}esjukco$","^.*esjukco$|^.*esjukco.{1,2}$",False,0.3448275862068966
279,^[^\d]*$,^[^\d]*$,True,1.0
280,.*[!@#$%^&*()].*,[^a-zA-Z0-9],False,0.125
281,"^.{6,10}rdx$","^\w{7,11}rdx$",False,0.6923076923076923
282,^alqgunty.*nkuzbji.*$,^alqgunty.*nkuzbji,False,0.8571428571428572
283,^[^\d]*$,^[^\d]*$,True,1.0
284,^[A-Z][a-zA-Z]*$,^[A-Z][a-z]*$,False,0.8125
285,"^([a-zA-Z]{3,6}[ ,.!?;:'""…]*){1,3}[a-zA-Z]{3,6}[.!?;:'""…]?$","^[a-zA-Z]{3,6}\s[a-zA-Z]{3,6}\s?(?:[a-zA-Z]{3,6}\s?[a-zA-Z]{3,6}?)?$",False,0.4411764705882353
286,^uqvx.*rybs.*$,^uqvx.*rybs.*$,True,1.0
287,.*[!@#$%^&*()].*,"[\w\W]*[!@#$%^&*(),.?"":{}|<>][\w\W]*",False,0.38888888888888884
288,"^([a-zA-Z]{2,10}[ ,.!?;:'""…]*){4,8}[a-zA-Z]{2,10}[.!?;:'""…]?$","^[a-zA-Z]{2,10}(\s[a-zA-Z]{2,10}){4,8}$",False,0.4918032786885246
289,^(?=.*obuff)(?=.*nnyfixz).*$,.*obuff.*nnyfixz.*,False,0.6428571428571428
290,"^[A-Z]{2,6}$","^[A-Z]{2,6}$",True,1.0
291,"^[A-Z]{1,5}$","^[A-Z]{1,5}$",True,1.0
292,^qcxrvftc.*lrxm.*$,^qcxrvftc.*lrxm.*$,True,1.0
293,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
294,^[a-zA-Z]{6}$,^\w{6}$,False,0.3846153846153846
295,"^.{4,9}tfmds$","^\w{5,10}tfmds$",False,0.6666666666666667
296,^[a-zA-Z]{8}$,^\w{8}$,False,0.3846153846153846
297,^(?=.*frm)(?=.*dhugloj).*$,frm.*dhugloj,False,0.46153846153846156
298,"^[a-zA-Z0-9]{3,8}$","^[a-zA-Z0-9]{3,8}$",True,1.0
299,"^[a-zA-Z0-9]{3,6}$","^[a-zA-Z0-9]{3,6}$",True,1.0
300,^[a-zA-Z]{1}$,^\b\w\b$,False,0.15384615384615385
301,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$",^[a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+ [a-zA-Z]+$,False,0.2962962962962963
302,^[^\d]*$,^[^\d]*$,True,1.0
303,"^.{2,5}yniksngu$","^\w{7,10}yniksngu$",False,0.7222222222222222
304,^zlogok.*,^zlogok.*$,True,0.9
305,.*fyt$,^.+fyt$,False,0.7142857142857143
306,"^[A-Z]{1,6}$","^[A-Z]{1,6}$",True,1.0
